x y z m s
0.88 1.11 4.5 18 25
0.88 1.11 4.48 18 25
0.88 1.11 4.44 18 25
0.88 1.11 4.42 18 25
0.88 1.11 4.37 18 25
0.89 1.11 4.34 18 25
0.89 1.11 4.3 18 25
0.89 1.11 4.28 18 25
0.89 1.11 4.23 18 25
0.89 1.11 4.21 18 25
0.89 1.11 4.16 18 25
0.89 1.11 4.14 18 25
0.89 1.11 4.09 18 25
0.89 1.11 4.07 18 25
0.89 1.11 4.02 18 26
0.89 1.11 4.01 18 26
0.89 1.11 3.96 18 26
0.89 1.11 3.94 18 26
0.89 1.11 3.89 18 26
0.89 1.11 3.87 18 26
0.9 1.11 3.83 18 26
0.9 1.11 3.8 18 26
0.9 1.11 3.76 18 26
0.9 1.11 3.74 18 26
0.9 1.11 3.69 18 26
0.9 1.11 3.67 18 26
0.9 1.11 3.63 18 26
0.9 1.11 3.61 18 26
0.9 1.11 3.56 18 26
0.9 1.11 3.53 18 26
0.9 1.11 3.49 18 26
0.9 1.11 3.47 18 26
0.9 1.11 3.42 18 26
0.9 1.11 3.4 18 27
0.9 1.11 3.36 18 27
0.9 1.11 3.33 18 27
0.9 1.11 3.29 18 27
0.9 1.11 3.26 18 27
0.91 1.11 3.22 18 27
0.91 1.11 3.2 18 27
0.91 1.11 3.15 18 27
0.91 1.1 3.13 18 27
0.91 1.1 3.09 18 27
0.91 1.1 3.07 18 27
0.91 1.1 3.02 18 27
0.91 1.1 3 18 27
0.91 1.1 2.96 18 27
0.92 1.1 2.93 18 27
0.92 1.1 2.89 18 27
0.92 1.1 2.86 18 27
0.92 1.1 2.82 18 27
0.92 1.1 2.8 18 27
0.92 1.1 2.75 18 27
0.92 1.1 2.73 18 28
0.92 1.1 2.68 18 28
0.92 1.1 2.66 18 28
0.92 1.1 2.61 18 28
0.92 1.1 2.59 18 28
0.92 1.1 2.55 18 28
0.92 1.1 2.53 18 28
0.92 1.1 2.48 18 28
0.92 1.1 2.46 18 28
0.92 1.09 2.41 18 28
0.93 1.09 2.39 18 28
0.93 1.09 2.34 18 28
0.93 1.09 2.32 18 28
0.93 1.09 2.28 18 28
0.93 1.09 2.26 18 28
0.93 1.09 2.21 18 28
0.93 1.08 2.19 18 28
0.93 1.08 2.14 18 28
0.93 1.08 2.12 18 28
0.93 1.08 2.07 18 29
0.93 1.08 2.05 18 29
0.93 1.08 2.01 18 29
0.93 1.07 1.99 18 29
0.93 1.07 1.94 18 29
0.93 1.07 1.92 18 29
0.93 1.07 1.88 18 29
0.93 1.07 1.85 18 29
0.93 1.06 1.81 18 29
0.93 1.06 1.78 18 29
0.93 1.06 1.74 18 29
0.93 1.06 1.72 18 29
0.94 1.06 1.67 18 29
0.94 1.06 1.65 18 29
0.93 1.05 1.61 18 29
0.94 1.05 1.58 18 29
0.94 1.05 1.54 18 29
0.94 1.05 1.51 18 29
0.94 1.05 1.47 18 29
0.94 1.05 1.45 18 30
0.94 1.04 1.4 18 30
0.94 1.04 1.38 18 30
0.94 1.04 1.33 18 30
0.94 1.04 1.31 18 30
0.94 1.04 1.26 18 30
0.94 1.04 1.24 18 30
0.94 1.04 1.19 18 30
0.94 1.04 1.17 18 30
0.94 1.04 1.13 18 30
0.94 1.04 1.1 18 30
0.94 1.03 1.05 18 30
0.94 1.03 1.03 18 30
0.94 1.03 0.99 18 30
0.94 1.03 0.97 18 30
0.94 1.03 0.92 18 30
0.94 1.03 0.89 18 30
0.94 1.03 0.85 18 30
0.94 1.03 0.83 18 30
0.94 1.03 0.78 18 31
0.94 1.03 0.75 18 31
0.94 1.03 0.71 18 31
0.94 1.03 0.69 18 31
0.94 1.02 0.64 18 31
0.94 1.02 0.61 18 31
0.94 1.02 0.57 18 31
0.94 1.02 0.55 18 31
0.94 1.02 0.5 18 31
0.94 1.02 0.47 18 31
0.94 1.02 0.43 18 31
0.94 1.02 0.41 18 31
0.94 1.02 0.36 18 31
0.94 1.02 0.34 18 31
0.94 1.02 0.29 18 31
0.94 1.01 0.27 18 31
0.94 1.01 0.22 18 31
0.94 1.01 0.2 18 31
0.94 1.01 0.16 18 31
0.94 1.01 0.13 18 31
0.94 1.01 0.08 18 32
0.94 1.01 0.06 18 32
0.94 1.01 0.02 18 32
0.94 1.01 -0.01 18 32
0.94 1.01 -0.03 18 32
0.94 1.01 -0.03 18 32
0.94 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.01 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 32
0.95 1.02 -0.03 18 33
0.95 1.01 -0.03 18 33
0.94 1.01 -0.03 18 33
0.94 1.01 -0.03 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.94 1.01 -0.04 18 33
0.93 1.01 -0.04 18 33
0.93 1.01 -0.04 18 33
0.93 1 -0.04 18 33
0.93 1 -0.04 18 33
0.93 1 -0.04 18 33
0.93 1 -0.04 18 34
0.93 1 -0.04 18 34
0.93 1 -0.05 18 34
0.93 1 -0.05 18 34
0.93 1 -0.05 18 34
0.93 1 -0.05 18 34
0.93 1 -0.05 18 34
0.93 1 -0.05 18 34
0.93 1 -0.06 18 34
0.93 1 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.06 18 34
0.93 0.99 -0.07 18 34
0.93 0.99 -0.07 18 34
0.93 0.99 -0.07 18 35
0.93 0.99 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.98 -0.07 18 35
0.93 0.97 -0.07 18 35
0.93 0.97 -0.07 18 35
0.93 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 35
0.94 0.97 -0.07 18 36
0.94 0.97 -0.07 18 36
0.94 0.97 -0.07 18 36
0.94 0.97 -0.07 18 36
0.94 0.97 -0.07 18 36
0.94 0.97 -0.07 18 36
0.94 0.97 -0.08 18 36
0.94 0.97 -0.08 18 36
0.94 0.97 -0.08 18 36
0.94 0.97 -0.08 18 36
0.94 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.08 18 36
0.95 0.97 -0.07 18 36
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.96 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.95 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.07 18 37
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.97 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.06 18 38
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.05 18 39
0.96 0.96 -0.04 18 39
0.96 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.96 -0.04 18 39
0.97 0.95 -0.03 18 39
0.97 0.95 -0.03 18 39
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.03 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.95 -0.02 18 40
0.97 0.94 -0.02 18 41
0.97 0.94 -0.02 18 41
0.97 0.94 -0.02 18 41
0.97 0.94 -0.02 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 41
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 42
0.97 0.94 -0.01 18 43
0.97 0.94 -0.01 18 43
0.97 0.94 -0.01 18 43
0.97 0.94 -0.01 18 43
0.97 0.94 -0.01 18 43
0.97 0.95 -0.01 18 43
0.97 0.95 -0.01 18 43
0.97 0.95 -0.01 18 43
0.97 0.95 -0.01 18 43
0.97 0.95 -0 18 43
0.97 0.95 -0 18 43
0.97 0.95 -0 18 43
0.97 0.95 -0 18 43
0.97 0.94 -0 18 43
0.97 0.94 -0 18 43
0.97 0.95 -0 18 43
0.97 0.94 -0 18 43
0.97 0.94 -0 18 43
0.97 0.94 -0 18 43
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 -0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0 18 44
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.01 18 45
0.97 0.95 0.02 18 45
0.97 0.95 0.02 18 45
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.97 0.95 0.02 18 46
0.96 0.95 0.02 18 46
0.96 0.95 0.02 18 46
0.96 0.95 0.02 18 46
0.96 0.95 0.02 18 46
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.96 0.95 0.02 18 47
0.95 0.95 0.03 18 47
0.95 0.95 0.03 18 47
0.95 0.95 0.03 18 47
0.95 0.95 0.03 18 47
0.95 0.95 0.03 18 47
0.95 0.95 0.03 18 48
0.95 0.95 0.03 18 48
0.95 0.95 0.03 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.04 18 48
0.95 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 48
0.94 0.95 0.05 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.94 0.95 0.06 18 49
0.93 0.95 0.06 18 49
0.93 0.95 0.06 18 49
0.93 0.95 0.06 18 49
0.93 0.95 0.06 18 49
0.93 0.95 0.07 18 49
0.93 0.95 0.07 18 49
0.93 0.95 0.07 18 49
0.93 0.95 0.07 18 49
0.93 0.94 0.07 18 49
0.93 0.94 0.07 18 49
0.93 0.94 0.07 18 49
0.93 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.07 18 50
0.92 0.94 0.06 18 50
0.92 0.93 0.06 18 50
0.92 0.93 0.06 18 50
0.92 0.93 0.06 18 50
0.92 0.93 0.06 18 50
0.92 0.93 0.07 18 50
0.92 0.93 0.07 18 50
0.92 0.93 0.07 18 50
0.92 0.93 0.07 18 50
0.92 0.93 0.07 18 51
0.92 0.93 0.07 18 51
0.92 0.93 0.07 18 51
0.92 0.93 0.07 18 51
0.92 0.93 0.07 18 51
0.92 0.93 0.07 18 51
0.91 0.93 0.07 18 51
0.91 0.93 0.07 18 51
0.91 0.93 0.07 18 51
0.91 0.93 0.07 18 51
0.91 0.93 0.07 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.93 0.06 18 51
0.91 0.92 0.06 18 51
0.91 0.92 0.06 18 51
0.92 0.93 0.06 18 52
0.92 0.92 0.06 18 52
0.92 0.92 0.06 18 52
0.92 0.92 0.06 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.91 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.91 0.92 0.05 18 52
0.92 0.92 0.05 18 52
0.92 0.92 0.04 18 52
0.92 0.92 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 53
0.92 0.91 0.04 18 54
0.92 0.91 0.04 18 54
0.92 0.91 0.04 18 54
0.92 0.91 0.04 18 54
0.92 0.91 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.92 0.9 0.04 18 54
0.93 0.9 0.04 18 54
0.93 0.9 0.04 18 54
0.93 0.9 0.04 18 54
0.93 0.9 0.04 18 54
0.93 0.9 0.04 18 54
0.93 0.9 0.05 18 54
0.93 0.9 0.05 18 55
0.93 0.9 0.05 18 55
0.93 0.9 0.05 18 55
0.93 0.9 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.05 18 55
0.93 0.89 0.06 18 55
0.93 0.89 0.06 18 55
0.93 0.9 0.06 18 55
0.93 0.9 0.06 18 55
0.93 0.9 0.06 18 55
0.93 0.9 0.06 18 55
0.93 0.9 0.06 18 55
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.9 0.06 18 56
0.93 0.91 0.06 18 56
0.93 0.91 0.06 18 56
0.93 0.91 0.06 18 56
0.93 0.91 0.06 18 56
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.91 0.06 18 57
0.93 0.92 0.06 18 57
0.93 0.92 0.06 18 57
0.93 0.92 0.06 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 57
0.93 0.92 0.07 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.08 18 58
0.93 0.92 0.09 18 58
0.93 0.92 0.09 18 58
0.93 0.92 0.09 18 58
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.09 18 59
0.93 0.92 0.1 18 59
0.93 0.92 0.1 18 59
0.93 0.92 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 18 59
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 0
0.93 0.93 0.1 19 1
0.93 0.93 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.92 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.1 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.92 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 1
0.93 0.94 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.09 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 2
0.93 0.95 0.08 19 3
0.93 0.95 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.93 0.96 0.07 19 3
0.94 0.96 0.06 19 3
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.06 19 4
0.94 0.96 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.94 0.97 0.05 19 4
0.95 0.97 0.05 19 4
0.95 0.97 0.05 19 4
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.95 0.97 0.05 19 5
0.96 0.97 0.05 19 5
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.98 0.05 19 6
0.96 0.98 0.05 19 6
0.96 0.98 0.05 19 6
0.96 0.98 0.05 19 6
0.96 0.98 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.96 0.97 0.05 19 6
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.98 0.05 19 7
0.95 0.97 0.05 19 7
0.95 0.97 0.06 19 7
0.95 0.97 0.06 19 7
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 8
0.95 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.06 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 9
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.05 19 10
0.94 0.97 0.04 19 10
0.94 0.97 0.04 19 10
0.94 0.97 0.04 19 10
0.94 0.97 0.04 19 10
0.94 0.97 0.04 19 10
